/m/09v3jyg	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0f8l9c
/m/0mwk9	/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	/m/09nqf
/m/065ym0c	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
/m/09v71cj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/0gmgwnv	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/01wkmgb	/people/person/profession	/m/09jwl
/m/06sy4c	/people/person/gender	/m/05zppz
/m/0mm1q	/people/person/profession	/m/01d_h8
/m/0h63gl9	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
/m/016yvw	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/049t4g	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/018dh3	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/026lgs	/film/film/language	/m/02h40lc
/m/063g7l	/people/person/nationality	/m/09c7w0
/m/04ycjk	/education/university/domestic_tuition./measurement_unit/dated_money_value/currency	/m/09nqf
/m/0mgkg	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	/m/02h40lc
/m/01v90t	/people/person/gender	/m/05zppz
/m/023kzp	/people/person/nationality	/m/09c7w0
/m/055c8	/people/person/nationality	/m/09c7w0
/m/012mzw	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/02dlfh	/people/person/nationality	/m/09c7w0
/m/02h48	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01309x	/people/person/profession	/m/02hrh1q
/m/0m68w	/people/person/profession	/m/02hrh1q
/m/0661ql3	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0k6nt
/m/030pr	/people/person/nationality	/m/09c7w0
/m/06bd5j	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/018ygt	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
/m/045g4l	/people/person/profession	/m/02hrh1q
/m/0bt7ws	/people/person/languages	/m/02h40lc
/m/017d93	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/09p0q	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/026n9h3	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/080knyg	/people/person/profession	/m/02hrh1q
/m/0ds2l81	/film/film/genre	/m/07s9rl0
/m/01vv6xv	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/03_l8m	/people/person/languages	/m/02h40lc
/m/01v5h	/people/person/profession	/m/01d_h8
/m/07m69t	/people/person/gender	/m/05zppz
/m/07rhpg	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/01s73z	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/09c7w0
/m/01sg4_	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0jgk3	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/01d4cb	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/030znt	/people/person/profession	/m/02hrh1q
/m/0bwgc_	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/017180	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/03d2k	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0243cq	/film/film/language	/m/02h40lc
/m/01mvth	/people/person/nationality	/m/09c7w0
/m/07jqjx	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01znc_
/m/02lmk	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/0lh0c	/people/person/nationality	/m/09c7w0
/m/01j5ws	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/0gcrg	/film/film/country	/m/09c7w0
/m/08nz99	/people/person/nationality	/m/09c7w0
/m/02b0y3	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/0dgrmp
/m/0gkz15s	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/01rr31	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/014g91	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/028kj0	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/0jfx1	/people/person/nationality	/m/09c7w0
/m/0ddfwj1	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/051wwp	/people/person/nationality	/m/09c7w0
/m/09fqgj	/film/film/country	/m/07ssc
/m/016z68	/people/person/gender	/m/05zppz
/m/0bhwhj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/03pvt	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/04cf_l	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/0164nb	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0123qq	/tv/tv_program/languages	/m/02h40lc
/m/0f1jhc	/people/person/nationality	/m/09c7w0
/m/0k57l	/people/person/gender	/m/05zppz
/m/0jz71	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/0gvs1kt	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0f8l9c
/m/039bp	/people/person/languages	/m/02h40lc
/m/047gn4y	/film/film/language	/m/02h40lc
/m/01_0f7	/film/film/country	/m/07ssc
/m/07gknc	/film/actor/dubbing_performances./film/dubbing_performance/language	/m/02h40lc
/m/0dfw0	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/043js	/people/person/nationality	/m/09c7w0
/m/0b76d_m	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/0fhxv	/people/person/gender	/m/05zppz
/m/0421v9q	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05qhw
/m/04p5cr	/tv/tv_program/genre	/m/07s9rl0
/m/015pxr	/people/person/gender	/m/05zppz
/m/01j7mr	/tv/tv_program/languages	/m/02h40lc
/m/01mt1fy	/people/person/nationality	/m/09c7w0
/m/02k6rq	/people/person/profession	/m/02hrh1q
/m/0mj0c	/people/person/nationality	/m/09c7w0
/m/01hw6wq	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/06dv3	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/03cxqp5	/people/person/gender	/m/05zppz
/m/06fcqw	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
/m/063fh9	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h
/m/049mql	/film/film/language	/m/02h40lc
/m/01wmjkb	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
/m/0dky9n	/people/person/gender	/m/05zppz
/m/07h1tr	/people/person/gender	/m/05zppz
/m/02r9p0c	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/070ltt	/tv/tv_program/country_of_origin	/m/09c7w0
/m/01d259	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06t2t
/m/0gr36	/people/person/languages	/m/02h40lc
/m/05lfwd	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/04r1t	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/04ddm4	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/059j2
/m/01g42	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0g5pvv	/film/film/language	/m/02h40lc
/m/0xrzh	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/0cfhfz	/film/film/country	/m/09c7w0
/m/0jrtv	/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	/m/09nqf
/m/015f47	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0cc5mcj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/02wtp6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/0dc_ms	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/04f52jw	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/02x8s9	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/024n3z	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04l19_	/people/person/nationality	/m/09c7w0
/m/01qxc7	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/0146pg	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
/m/049tjg	/people/person/nationality	/m/09c7w0
/m/057lbk	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/0f7hc	/people/person/languages	/m/02h40lc
/m/02k1pr	/film/film/genre	/m/01jfsb
/m/0fpj4lx	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02d44q	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/09c7w0
/m/019fbp	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0cp0ph6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01znc_
/m/031zkw	/people/person/gender	/m/05zppz
/m/03fnyk	/people/person/profession	/m/01d_h8
/m/027l4q	/base/biblioness/bibs_location/country	/m/09c7w0
/m/0147jt	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02725hs	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0dxtw
/m/04hwbq	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/07zl6m	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/059j2
/m/085h1	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01qdjm	/people/person/gender	/m/05zppz
/m/0197tq	/music/artist/track_contributions./music/track_contribution/role	/m/0342h
/m/07ykkx5	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02r96rf
/m/01ty7ll	/people/person/nationality	/m/09c7w0
/m/0hsn_	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/027f7dj	/people/person/profession	/m/02hrh1q
/m/04d817	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02_j1w
/m/01x0sy	/people/person/nationality	/m/09c7w0
/m/0d608	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0828jw	/tv/tv_program/genre	/m/07s9rl0
/m/0g69lg	/people/person/gender	/m/05zppz
/m/0cc97st	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/0cc97st	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/02vzc
/m/02t_99	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/016yxn	/film/film/language	/m/02h40lc
/m/0191h5	/people/person/gender	/m/05zppz
/m/016yzz	/people/person/profession	/m/02hrh1q
/m/03gkn5	/people/person/gender	/m/05zppz
/m/032zq6	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/020923	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01vvyd8	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04l3_z	/people/person/profession	/m/01d_h8
/m/04gcd1	/people/person/profession	/m/02hrh1q
/m/0gj9tn5	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0f8l9c
/m/04pk1f	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0dxtw
/m/07p12s	/film/film/genre	/m/01jfsb
/m/034hck	/people/person/profession	/m/01d_h8
/m/0pgjm	/people/person/profession	/m/02hrh1q
/m/0d6d2	/people/person/profession	/m/02hrh1q
/m/03d63lb	/people/person/gender	/m/05zppz
/m/02gqm3	/film/film/language	/m/02h40lc
/m/08g_jw	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/0btpm6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0ctw_b
/m/0gnjh	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/03qcfvw	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/01gzm2	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0kxbc	/people/person/gender	/m/05zppz
/m/047bynf	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h
/m/0gct_	/people/person/gender	/m/05zppz
/m/0dqcs3	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/01pgzn_	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
/m/02zl4d	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/0gx9rvq	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/01xlqd	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0g28b1	/people/person/profession	/m/02hrh1q
/m/02tktw	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02r96rf
/m/070w7s	/people/person/nationality	/m/09c7w0
/m/03wjb7	/people/person/gender	/m/05zppz
/m/01hdht	/people/person/profession	/m/02hrh1q
/m/022769	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
/m/04gd8j	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01n7qlf	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0dd6bf	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/02mt51	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/058kh7	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/0167km	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/042g97	/film/film/country	/m/09c7w0
/m/01_x6v	/people/person/profession	/m/0cbd2
/m/0cy__l	/film/film/genre	/m/07s9rl0
/m/07rd7	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/01kp_1t	/people/person/profession	/m/02hrh1q
/m/044bn	/people/person/profession	/m/02hrh1q
/m/06fvc	/film/film/genre	/m/07s9rl0
/m/02p76f9	/film/film/genre	/m/07s9rl0
/m/017yfz	/people/person/nationality	/m/09c7w0
/m/0fpgp26	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06bnz
/m/01cqz5	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0l30v	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/04v048	/people/person/nationality	/m/09c7w0
/m/025twgt	/film/film/language	/m/02h40lc
/m/081lh	/people/person/profession	/m/09jwl
/m/04sv4	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/07ssc
/m/011ypx	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/012v9y	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04crrxr	/people/person/profession	/m/02hrh1q
/m/0bwh6	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf
/m/035xwd	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/046qq	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0vmt	/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency	/m/09nqf
/m/0gs1_	/people/person/nationality	/m/09c7w0
/m/01633c	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/027r7k	/film/film/genre	/m/01jfsb
/m/0s69k	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/08052t3	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/07w8fz	/film/film/language	/m/02h40lc
/m/02x08c	/people/person/gender	/m/05zppz
/m/033db3	/people/person/profession	/m/02hrh1q
/m/0ggbfwf	/film/film/language	/m/02h40lc
/m/0p__8	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04grkmd	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h
/m/044qx	/people/person/gender	/m/05zppz
/m/07j8r	/film/film/genre	/m/01jfsb
/m/0fq7dv_	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/02vzc
/m/087pfc	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02r96rf
/m/0fr61	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/0gwlfnb	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01znc_
